Frequency               	V(Vo)                   	V(Vx)                                    
1273333.3333332969341427 	7.323226059071299496e-16 	2.212518814223911072e-16 
1276666.6666666301898658 	3.725834690189175928e-15 	0.0003642746557783550559 
1279999.9999999634455889 	8.149958639312155745e-15 	0.0007285493115566203399 
1283333.3333332967013121 	3.742639124647374215e-15 	0.0003642746557783136394 
1286666.6666666299570352 	5.057591851896725398e-16 	2.55978042105681445e-16  
1289999.9999999632127583 	4.147417816880622242e-14 	0.0004121422062214708882 
1293333.3333332962356508 	8.236319732233163363e-14 	0.000824284412444191753  
1296666.6666666294913739 	4.083082439124684151e-14 	0.0004121422062220076224 
1299999.999999962747097  	8.070744533260637873e-16 	2.636207613299203593e-15 
1303333.3333332960028201 	2.003407452710771814e-14 	0.0004816636922454615955 
1306666.6666666292585433 	3.954167808790563147e-14 	0.0009633273844917146587 
1309999.9999999625142664 	1.954304389296226167e-14 	0.0004816636922454421883 
1313333.3333332957699895 	1.156218548236890252e-16 	2.094563001913652372e-16 
1316666.6666666290257126 	1.126925228577652178e-14 	0.0006156263293138395211 
1319999.9999999622814357 	2.11620111727902585e-14  	0.0012312526586276961726 
1323333.3333332955371588 	1.152436508593148069e-14 	0.0006156263293137888889 
1326666.666666628792882  	5.002621999182385568e-15 	1.38334803546302427e-16  
1329999.9999999620486051 	2.890774623470562489e-12 	0.0003671200714885888882 
1333333.3333332953043282 	5.786295014437248958e-12 	0.0007342401429768409147 
1336666.6666666283272207 	2.893652340981875859e-12 	0.0003671200714884163916 
1339999.9999999615829438 	2.817310834111866045e-16 	7.537737516061244609e-17 
1343333.3333332948386669 	3.010568751223545901e-15 	0.0005693420035883384189 
1346666.66666662809439   	5.698184146605906898e-15 	0.0011386840071807315371 
1349999.9999999613501132 	2.99475217979501134e-15  	0.0005693420035925095615 
1353333.3333332946058363 	8.412685507328160119e-16 	9.41302386414032084e-17  
1356666.6666666278615594 	6.766336066328004238e-14 	0.0001205463299826137782 
1359999.9999999611172825 	1.355088049028429084e-13 	0.0002410926599650792647 
1363333.3333332943730056 	6.750266378724646322e-14 	0.0001205463299824504161 
1366666.6666666276287287 	4.79722075938205443e-16  	8.28574654872894192e-17  
1369999.9999999608844519 	3.34959286344405787e-14  	8.459015483253259308e-05 
1373333.333333294140175  	6.664093326114023193e-14 	0.0001691803096652532139 
1376666.6666666273958981 	3.323552429151640695e-14 	8.459015483257784497e-05 
1379999.9999999604187906 	7.716004444046754424e-16 	6.899263063320095613e-17 
1383333.3333332936745137 	6.900954817800259166e-15 	0.0001483196237581720133 
1386666.6666666269302368 	1.265677417206985585e-14 	0.0002966392475164586267 
1389999.9999999601859599 	6.591602398426238689e-15 	0.0001483196237579318354 
1393333.3333332934416831 	1.545451045471552952e-15 	7.954157601556009792e-17 
1396666.6666666266974062 	9.929262665588689109e-06 	1.5366521326636992661463 
1399999.9999999599531293 	1.985852533104113127e-05 	3.0733042653273985322926 
1403333.3333332932088524 	9.929262665839087295e-06 	1.5366521326636992661463 
1406666.6666666264645755 	9.937589787620796165e-16 	5.386534734467674537e-17 
1409999.9999999597202986 	7.559610332701039749e-15 	0.0003357243587996024689 
1413333.3333332929760218 	1.512286924328342889e-14 	0.0006714487175994290425 
1416666.6666666262317449 	7.884206167023519214e-15 	0.0003357243587999135265 
1419999.999999959487468  	4.413449534150148357e-16 	1.191334930277144559e-16 
1423333.3333332925103605 	6.28743701559531405e-14  	0.0017599520467742829719 
1426666.6666666257660836 	1.256813289931870261e-13 	0.0035199040935488968423 
1429999.9999999590218067 	6.257107718883364273e-14 	0.0017599520467745433973 
1433333.3333332922775298 	3.031499650093496405e-16 	1.158013708785795875e-16 
1436666.666666625533253  	4.298991185435187121e-14 	0.0003667206065647579064 
1439999.9999999587889761 	8.568283239860326374e-14 	0.0007334412131292456297 
1443333.3333332920446992 	4.266995741053094375e-14 	0.000366720606564431941  
1446666.6666666253004223 	3.585143151902706806e-16 	3.275047902899718307e-16 
1449999.9999999585561454 	1.597439690675362514e-14 	0.0007025476635169158705 
1453333.3333332918118685 	3.214952317049798231e-14 	0.0014050953270320198224 
1456666.6666666250675917 	1.637728515316619738e-14 	0.0007025476635152683169 
1459999.9999999583233148 	1.814790281235402721e-15 	3.766243287243979669e-16 
1463333.3333332915790379 	7.853266439678467064e-12 	0.0002130817410126613354 
1466666.6666666246019304 	1.570888867828747643e-11 	0.0004261634820247279317 
1469999.9999999578576535 	7.857495810707521421e-12 	0.000213081741012557008  
1473333.3333332911133766 	2.937411054905720814e-15 	3.484013299096917542e-16 
1476666.6666666243690997 	8.260576615014128927e-15 	0.0001003254133372919642 
1479999.9999999576248229 	1.736147592126608763e-14 	0.0002006508266748444351 
1483333.333333290880546  	8.407359348280894915e-15 	0.0001003254133373811398 
1486666.6666666241362691 	6.997480892087766829e-16 	9.30094701950626625e-17  
1489999.9999999573919922 	5.402079656613343293e-14 	0.000100195751126336231  
1493333.3333332906477153 	1.08549390519701512e-13  	0.0002003915022530307366 
1496666.6666666239034384 	5.430510721740549161e-14 	0.0001001957511264785596 
1499999.9999999571591616 	2.764276626427347311e-16 	1.284203726686980586e-15 
1503333.3333332904148847 	3.683460965023529598e-14 	0.0002664903593311097126 
1506666.6666666236706078 	7.436351808269237184e-14 	0.0005329807186629576584 
1509999.9999999566935003 	3.765965651252595245e-14 	0.0002664903593309784157 
1513333.3333332899492234 	4.359444492340497624e-16 	2.542863026304570947e-16 
1516666.6666666232049465 	1.399470399228782212e-14 	0.0005021801631669499692 
1519999.9999999564606696 	2.704858229696718816e-14 	0.0010043603263339936135 
1523333.3333332897163928 	1.433775102952024135e-14 	0.0005021801631668649677 
1526666.6666666229721159 	4.841618778949366051e-15 	1.442008756987955182e-16 
1529999.999999956227839  	7.30214308749245035e-12  	0.0004079709840222881987 
1533333.3333332894835621 	1.461243267651292757e-11 	0.0008159419680440241048 
1536666.6666666227392852 	7.306926899719440444e-12 	0.0004079709840219335019 
1539999.9999999559950083 	9.767451096314467868e-16 	2.400777884415412871e-16 
1543333.3333332892507315 	8.697931583235652064e-15 	0.0008955019003514672537 
1546666.6666666225064546 	1.781554001864575772e-14 	0.001791003800709827648  
1549999.9999999557621777 	9.049635503454279204e-15 	0.0008955019003583802352 
1553333.3333332890179008 	7.754988276460597595e-16 	1.928453432348767803e-16 
1556666.6666666220407933 	7.767207313709949195e-14 	0.0003439548616904887588 
1559999.9999999552965164 	1.553207402985289293e-13 	0.0006879097233809462926 
1563333.3333332885522395 	7.741037331163206394e-14 	0.0003439548616904724416 
1566666.6666666218079627 	4.650090438610081234e-16 	1.012509289058032078e-16 
1569999.9999999550636858 	6.439228349814971071e-14 	0.0011839441146378833127 
1573333.3333332883194089 	1.282959286883244018e-13 	0.0023678882292757141501 
1576666.666666621575132  	6.401375568244046021e-14 	0.0011839441146379010936 
1579999.9999999548308551 	6.065599150077865057e-16 	6.401306282164062458e-17 
1583333.3333332880865782 	2.369199311726024158e-15 	0.0001336617869406183886 
1586666.6666666213423014 	5.098455880209997507e-15 	0.0002673235738808600712 
1589999.9999999545980245 	2.649888236156375892e-15 	0.0001336617869403832523 
1593333.3333332878537476 	8.207503202785727358e-16 	1.415073363234587322e-17 
1596666.6666666211094707 	4.748726317021345594e-08 	0.009521445586366080599  
1599999.9999999541323632 	9.497452663863593857e-08 	0.0190428911727321091563 
1603333.3333332873880863 	4.748726360686481654e-08 	0.0095214455863661170282 
1606666.6666666206438094 	6.599554022640847553e-16 	8.189595347410735995e-17 
1609999.9999999538995326 	2.926062162584053985e-15 	0.0001302287350777449305 
1613333.3333332871552557 	5.809017335459477123e-15 	0.0002604574701549468383 
1616666.6666666204109788 	3.5515952175316448e-15   	0.0001302287350773890411 
1619999.9999999536667019 	7.472982447534573556e-16 	1.318545804820942492e-16 
1623333.333333286922425  	6.861377867774178023e-14 	0.0011730177861867755601 
1626666.6666666201781482 	1.369612650908291389e-13 	0.0023460355723736807908 
1629999.9999999534338713 	6.819947921299544975e-14 	0.0011730177861869613924 
1633333.3333332866895944 	4.752523441742983571e-16 	4.251067083642743886e-17 
1636666.6666666199453175 	7.563921274001126473e-14 	0.0003421686679075509429 
1639999.9999999532010406 	1.507214372359529673e-13 	0.0006843373358147779263 
1643333.3333332862239331 	7.541458353253756101e-14 	0.0003421686679072248149 
1646666.6666666194796562 	6.659492586248846285e-16 	2.500623535053169274e-16 
1649999.9999999527353793 	9.485751530511892319e-15 	0.0008953332877543608136 
1653333.3333332859911025 	1.921047325088922546e-14 	0.0017906665755066254308 
1656666.6666666192468256 	9.939260022130521323e-15 	0.0008953332877522722066 
1659999.9999999525025487 	1.125738719504979586e-15 	4.303361508503734293e-16 
1663333.3333332857582718 	7.302865185798387708e-12 	0.0004089709551214861156 
1666666.6666666190139949 	1.460702201436217061e-11 	0.0008179419102425645712 
1669999.9999999522697181 	7.307098015234925574e-12 	0.0004089709551215199427 
1673333.3333332855254412 	4.218482108768438522e-15 	4.121671153420698365e-16 
1676666.6666666187811643 	1.170405602739904379e-14 	0.0005060964947908103617 
1679999.9999999520368874 	2.492291481049851913e-14 	0.0010121929895819004475 
1683333.3333332852926105 	1.201448393559553518e-14 	0.0005060964947908450562 
1686666.666666618315503  	3.538730625579549584e-16 	1.046313077050387025e-16 
1689999.9999999515712261 	4.018488629380549771e-14 	0.0002705176196117615962 
1693333.3333332848269492 	8.104315044902022235e-14 	0.0005410352392241700274 
1696666.6666666180826724 	4.081212386642953618e-14 	0.000270517619612043814  
1699999.9999999513383955 	1.970152840502289538e-16 	7.84373670652293003e-16  
1703333.3333332845941186 	5.289402995934451591e-14 	0.0001050370116495535726 
1706666.6666666178498417 	1.051160845414704864e-13 	0.0002100740232989454365 
1709999.9999999511055648 	5.277549817571582551e-14 	0.0001050370116496690266 
1713333.333333284361288  	5.694915768336101669e-16 	2.970874911508250181e-16 
1716666.6666666176170111 	9.762819920574777823e-15 	9.413815170716653561e-05 
1719999.9999999508727342 	1.889723705340675964e-14 	0.0001882763034144580797 
1723333.3333332841284573 	9.709870304633128491e-15 	9.413815170703666174e-05 
1726666.6666666173841804 	2.308380686496821488e-15 	8.386330461250887818e-17 
1729999.9999999504070729 	8.017258273267676925e-12 	0.0002094761843236357527 
1733333.333333283662796  	1.603914434009733211e-11 	0.0004189523686466540523 
1736666.6666666169185191 	8.020127218394450759e-12 	0.0002094761843231791138 
1739999.9999999501742423 	1.083643472372853331e-15 	3.580276557491339194e-16 
1743333.3333332834299654 	1.506729354850338146e-14 	0.0006962926386253836348 
1746666.6666666166856885 	3.062093064025948106e-14 	0.0013925852772567744002 
1749999.9999999499414116 	1.531229619269641004e-14 	0.0006962926386312574085 
1753333.3333332831971347 	2.741495998768177926e-16 	2.020372885037619696e-16 
1756666.6666666164528579 	4.547119910910288958e-14 	0.0003655779848719397664 
1759999.999999949708581  	9.070640901982001867e-14 	0.0007311559697438512351 
1763333.3333332829643041 	4.514780435429770288e-14 	0.0003655779848719972833 
1766666.6666666162200272 	2.479311629764202723e-16 	1.069616235899068128e-16 
1769999.9999999494757503 	6.022877591919457185e-14 	0.0017576886855768904857 
1773333.3333332824986428 	1.200477065290164086e-13 	0.0035153773711538369162 
1776666.6666666157543659 	5.997837387479905553e-14 	0.0017576886855769427442 
1779999.999999949010089  	2.724129743521766565e-16 	7.354769402436318814e-17 
1783333.3333332822658122 	6.645681147535344652e-15 	0.0003372293270440517585 
1786666.6666666155215353 	1.383427273005075706e-14 	0.000674458654087565319  
1789999.9999999487772584 	6.890134281011995558e-15 	0.0003372293270434049235 
1793333.3333332820329815 	7.111939975280565241e-16 	1.052434030055539741e-16 
1796666.6666666152887046 	4.718917611006911235e-06 	1.2071356300020577023702 
1799999.9999999485444278 	9.437835222269677242e-06 	2.4142712600041154047403 
1803333.3333332818001509 	4.718917611549697571e-06 	1.2071356300020577023702 
1806666.666666615055874  	9.556032871667993402e-16 	1.369643312504118052e-16 
1809999.9999999483115971 	5.034327678799941724e-15 	0.0001516666973776550345 
1813333.3333332815673202 	1.050602126348004494e-14 	0.0003033333947565074618 
1816666.6666666145902127 	4.889643714096318451e-15 	0.0001516666973785817292 
1819999.9999999478459358 	5.590380713642532497e-16 	1.202346210004076779e-16 
1823333.3333332811016589 	3.688647553891410596e-14 	0.0001022986914408774428 
1826666.6666666143573821 	7.342134156484105254e-14 	0.0002045973828818338969 
1829999.9999999476131052 	3.656263540526408429e-14 	0.0001022986914407904627 
1833333.3333332808688283 	2.766410307620292379e-16 	1.324690099563632295e-17 
1836666.6666666141245514 	6.707526527373223848e-14 	0.0001168792584374868414 
1839999.9999999473802745 	1.338359705704940025e-13 	0.0002337585168747463528 
1843333.3333332806359977 	6.702902674738531686e-14 	0.0001168792584373009685 
1846666.6666666138917208 	5.841118092645329568e-16 	1.520722678271207084e-16 
1849999.9999999471474439 	2.833512955300341856e-15 	0.0005628479793690018039 
1853333.333333280403167  	6.166140683708573484e-15 	0.0011256959587367515712 
1856666.6666666136588901 	3.223111363883590417e-15 	0.000562847979367610881  
1859999.9999999466817826 	1.909907800619850965e-16 	3.646357614020567051e-16 
1863333.3333332799375057 	3.037573419303668279e-12 	0.0003649278880574769184 
1866666.6666666131932288 	6.075691311721327678e-12 	0.0007298557761146784494 
1869999.999999946448952  	3.039223092994897613e-12 	0.0003649278880575519452 
1873333.3333332797046751 	2.90787948428510538e-15  	3.76839138128712708e-16  
1876666.6666666129603982 	9.084968322763254415e-15 	0.0006149739325486904993 
1879999.9999999462161213 	1.958167100429941101e-14 	0.0012299478650975861297 
1883333.3333332794718444 	9.463484166676723596e-15 	0.0006149739325486105936 
1886666.6666666127275676 	1.091989197561305677e-16 	2.445301157494319417e-16 
1889999.9999999459832907 	1.971171610828179534e-14 	0.0004825143833160262406 
1893333.3333332792390138 	3.906411356492406089e-14 	0.0009650287666335670032 
1896666.6666666124947369 	1.944406221395019836e-14 	0.0004825143833167098843 
1899999.99999994575046   	4.444301519595323407e-16 	2.134357931048635379e-15 
1903333.3333332790061831 	4.243344190650394119e-14 	0.0004149572394473513559 
1906666.6666666120290756 	8.426703528903064691e-14 	0.0008299144788949006871 
1909999.9999999452847987 	4.199083905128419451e-14 	0.0004149572394475874409 
1913333.3333332785405219 	3.156057939308399361e-16 	2.872348724737239756e-16 
1916666.666666611796245  	4.310361601289836294e-15 	0.0003691029719612750324 
1919999.9999999450519681 	8.222771374600010295e-15 	0.000738205943922457474  
1923333.3333332783076912 	4.398416206203710314e-15 	0.0003691029719614473664 
1926666.6666666115634143 	1.009883709296623293e-15 	9.726354556056370084e-17 
1929999.9999999448191375 	4.395146980875624418e-12 	0.0001119187916533393535 
1933333.3333332780748606 	8.790041855968488825e-12 	0.000223837583307199341  
1936666.6666666113305837 	4.3953999377866722e-12   	0.0001119187916537862346 
1939999.9999999445863068 	5.241729997093411899e-16 	3.725678668382398184e-16 
1943333.3333332778420299 	1.263562677997633769e-14 	8.863416507236067973e-05 
1946666.666666611097753  	2.567522634862694378e-14 	0.0001772683301448206182 
1949999.9999999441206455 	1.286039238870417002e-14 	8.863416507227226304e-05 
1953333.3333332773763686 	3.185212374880618434e-16 	1.3681297268208239e-16   
1956666.6666666106320918 	2.489979468136148775e-14 	0.0001727268607164579584 
1959999.9999999438878149 	5.008847713650174649e-14 	0.0003454537214328675613 
1963333.333333277143538  	2.492908594093739524e-14 	0.000172726860716527537  
1966666.6666666103992611 	2.175094520607182525e-16 	9.302973676590496485e-17 
1969999.9999999436549842 	2.463885662008611876e-14 	0.0013002404137134244456 
1973333.3333332769107074 	4.908452646441755157e-14 	0.0026004808274271585394 
1976666.6666666101664305 	2.464343679513016534e-14 	0.0013002404137135465268 
1979999.9999999434221536 	3.636317607319844115e-16 	7.60620170518749573e-17  
1983333.3333332766778767 	9.132224425311116395e-15 	0.000342955733581476528  
1986666.6666666099335998 	1.791471303820487425e-14 	0.0006859114671624092201 
1989999.9999999431893229 	9.119753208339653043e-15 	0.00034295573358066484   
1993333.3333332762122154 	9.691780101933918801e-16 	1.569741107027111701e-16 
1996666.6666666094679385 	4.837649933766658665e-06 	1.5278578958991166913961 
1999999.9999999427236617 	9.675299867745300878e-06 	3.0557157917982333827922 
2003333.3333332759793848 	4.837649934173463179e-06 	1.5278578958991166913961 
